Column1,Typo,Target,Match 1,Column2,Match 2,Column3,Match 3,Column4,
1293,Sodium Vstibogluconate,Sodium stibogluconate,Sodium stibogluconate,1,Sodium nitroprusside,0,Sodium calcium edetate,0,
1294,Sodium stiboglucongate,Sodium stibogluconate,Sodium stibogluconate,1,Sodium calcium edetate,0,Calcium gluconate,0,
1295,Sodium stiboAglucongate,Sodium stibogluconate,Sodium stibogluconate,1,Sodium calcium edetate,0,Calcium gluconate,0,
1296,Sodium tiosulfate,Sodium thiosulfate,Sodium thiosulfate,1,Barium sulfate,0,Selenium sulfide,0,
1297,Sodium tioulfate,Sodium thiosulfate,Sodium thiosulfate,1,Sodium nitrite,0,Barium sulfate,0,
1298,Sodium thiosulate,Sodium thiosulfate,Sodium thiosulfate,1,Sodium nitrite,0,Sodium chloride,0,
1299,Sodium thiosulte,Sodium thiosulfate,Sodium thiosulfate,1,Sodium chloride,0,Sodium nitrite,0,
1300,Sofosbvir,Sofosbuvir,Sofosbuvir,1,Abacavir,0,Dasabuvir,0,
1301,Soosbuvir/velpatasvir,Sofosbuvir/velpatasvir,Sofosbuvir/velpatasvir,1,Glecaprevir/pibrentasvir,0,Lopinavir/ritonavir,0,
1302,Spectinomyccin,Spectinomycin,Spectinomycin,1,Dactinomycin,0,Paromomycin,0,
1303,Spectinowycin,Spectinomycin,Spectinomycin,1,Clindamycin,0,Gentamicin,0,
1304,SIpironolactone,Spironolactone,Spironolactone,1,Povidone iodine,0,Heparin sodium,0,
1305,Strepokinase,Streptokinase,Streptokinase,1,Tropicamide,0,Streptomycin,0,
1306,Strpokinase,Streptokinase,Streptokinase,1,Tropicamide,0,Streptomycin,0,
1307,Streptxmycin,Streptomycin,Streptomycin,1,Clindamycin,0,Streptokinase,0,
1308,Streptoycin,Streptomycin,Streptomycin,1,Carbetocin,0,Streptokinase,0,
1309,Strepoycin,Streptomycin,Carbetocin,0,Streptomycin,1,Atracurium,0,
1310,Succioer,Succimer,Senna,0,Calcium,0,Succimer,1,
1311,buccimer,Succimer,Succimer,1,Abacavir,0,Thiamine,0,
1312,Sulfdiazine,Sulfadiazine,Sulfadiazine,1,Cefixime,0,Ceftriaxone,0,
1313,Slfdiazine,Sulfadiazine,Cefixime,0,Cefotaxime,0,Chloroquine,0,
1314,Sulfadizine,Sulfadiazine,Sulfadiazine,1,Cefotaxime,0,Cefuroxime,0,
1315,SulfaFdoxine/pyrimethamine,Sulfadoxine/pyrimethamine,Sulfadoxine/pyrimethamine,1,Lamivudine/zidovudine,0,Lidocaine/epinephrine,0,
1316,SulfadoTine/pyrimethamine,Sulfadoxine/pyrimethamine,Sulfadoxine/pyrimethamine,1,Artesunate/amodiaquine,0,Lamivudine/zidovudine,0,
1317,SusfadoTine/pyrimethamine,Sulfadoxine/pyrimethamine,Sulfadoxine/pyrimethamine,1,Lamivudine/zidovudine,0,Artesunate/amodiaquine,0,
1318,SulfadoxineCpyrimethamine,Sulfadoxine/pyrimethamine,Sulfadoxine/pyrimethamine,1,Artesunate/amodiaquine,0,Sulfamethoxazole/trimethoprim,0,
1319,SuPfadoxineCpyrimethamine,Sulfadoxine/pyrimethamine,Sulfadoxine/pyrimethamine,1,Artesunate/amodiaquine,0,Potassium permanganate,0,
1320,Sulfamethoxazol/trimethoprim,Sulfamethoxazole/trimethoprim,Sulfamethoxazole/trimethoprim,1,Sulfadoxine/pyrimethamine,0,Hyoscine butylbromide,0,
1321,Sulfamethoxaol/trimethoprim,Sulfamethoxazole/trimethoprim,Sulfamethoxazole/trimethoprim,1,Sulfadoxine/pyrimethamine,0,Xylometazoline,0,
1322,Sulfamethoxazole/trimethoUprim,Sulfamethoxazole/trimethoprim,Sulfamethoxazole/trimethoprim,1,Sulfadoxine/pyrimethamine,0,Ceftazidime/avibactam,0,
1323,Sulfamethoxazole/trimethoUprwim,Sulfamethoxazole/trimethoprim,Sulfamethoxazole/trimethoprim,1,Sulfadoxine/pyrimethamine,0,Ceftazidime/avibactam,0,
1324,Sulfamethoxazole/trimethopQrim,Sulfamethoxazole/trimethoprim,Sulfamethoxazole/trimethoprim,1,Sulfadoxine/pyrimethamine,0,Ceftazidime/avibactam,0,
1325,Sulfamethoxazole/trimethopQWrim,Sulfamethoxazole/trimethoprim,Sulfamethoxazole/trimethoprim,1,Sulfadoxine/pyrimethamine,0,Ceftazidime/avibactam,0,
1326,SulfasalCazine,Sulfasalazine,Sulfasalazine,1,Colecalciferol,0,Sulfadiazine,0,
1327,Sulfaalazine,Sulfasalazine,Sulfadiazine,0,Sulfasalazine,1,Cefotaxime,0,
1328,SulSfasalazine,Sulfasalazine,Sulfasalazine,1,Sulfadiazine,0,Levothyroxine,0,
1329,SullSfasalazine,Sulfasalazine,Sulfasalazine,1,Sulfadiazine,0,Levothyroxine,0,
1330,Sumatiptan,Sumatriptan,Sumatriptan,1,Simvastatin,0,Ranitidine,0,
1331,umatiptan,Sumatriptan,Sumatriptan,1,Ranitidine,0,Amikacin,0,
1332,Suramin eodium,Suramin sodium,Suramin sodium,1,Paromomycin,0,Ethionamide,0,
1333,SuramTn eodium,Suramin sodium,Suramin sodium,1,Paromomycin,0,Irinotecan,0,
1334,Suramin sxdium,Suramin sodium,Suramin sodium,1,Heparin sodium,0,Paromomycin,0,
1335,Suramin sxdium,Suramin sodium,Suramin sodium,1,Heparin sodium,0,Paromomycin,0,
1336,Surmin sodium,Suramin sodium,Suramin sodium,1,Heparin sodium,0,Carboplatin,0,
1337,Surminsodium,Suramin sodium,Suramin sodium,1,Carboplatin,0,Ivermectin,0,
1338,Srrfactant,Surfactant,Surfactant,1,Colistin,0,Condoms,0,
1339,SrrVactant,Surfactant,Surfactant,1,Colistin,0,Condoms,0,
1340,SurfaUctant,Surfactant,Surfactant,1,Colistin,0,Ivermectin,0,
1341,Swurfactant,Surfactant,Surfactant,1,Colistin,0,Ivermectin,0,
1342,SwurfactanCt,Surfactant,Surfactant,1,Simvastatin,0,Colistin,0,
1343,Suxamehonium,Suxamethonium,Calamine,0,Ketamine,0,Suxamethonium,1,
1344,Suxaehonium,Suxamethonium,Diazepam,0,Codeine,0,Calamine,0,
1345,Suamethonium,Suxamethonium,Imatinib,0,Suxamethonium,1,Clomifene,0,
1346,SuxametVonium,Suxamethonium,Suxamethonium,1,Dexamethasone,0,Oxamniquine,0,
1347,Takrolimus,Tacrolimus,Tacrolimus,1,Dasatinib,0,Tetracaine,0,
1348,TakrolWmus,Tacrolimus,Tacrolimus,1,Diaphragms,0,Everolimus,0,
1349,Tracrolimus,Tacrolimus,Tacrolimus,1,Everolimus,0,Trastuzumab,0,
1350,TracrolimuSs,Tacrolimus,Tacrolimus,1,Everolimus,0,Trastuzumab,0,
1351,TamoxPifen,Tamoxifen,Tamoxifen,1,Enoxaparin,0,Dasabuvir,0,
1352,Tamxifen,Tamoxifen,Tamoxifen,1,Diazepam,0,Tiotropium,0,
1353,Tamxifen,Tamoxifen,Tamoxifen,1,Diazepam,0,Tiotropium,0,
1354,Telmisartan/aKlodipine,Telmisartan/amlodipine,Telmisartan/amlodipine,1,Telmisartan/hydrochlorothiazide,0,Lisinopril/amlodipine,0,
1355,Telmisartan/aKlodipine,Telmisartan/amlodipine,Telmisartan/amlodipine,1,Telmisartan/hydrochlorothiazide,0,Lisinopril/amlodipine,0,
1356,Telmisartan/hyrochlorothiazide,Telmisartan/hydrochlorothiazide,Telmisartan/hydrochlorothiazide,1,Telmisartan/amlodipine,0,Lisinopril/hydrochlorothiazide,0,
1357,enofovir disoproxil fumarate,Tenofovir disoproxil fumarate,Tenofovir disoproxil fumarate,1,Silver diamine fluoride,0,Norethisterone enantate,0,
1358,Tenofovir disoproxil dfumarate,Tenofovir disoproxil fumarate,Tenofovir disoproxil fumarate,1,Silver diamine fluoride,0,Telmisartan/hydrochlorothiazide,0,
1359,Tenofovir disoproxilH fumarate,Tenofovir disoproxil fumarate,Tenofovir disoproxil fumarate,1,Silver diamine fluoride,0,Norethisterone enantate,0,
1360,Tenofovir disoprRoxilH fumarate,Tenofovir disoproxil fumarate,Tenofovir disoproxil fumarate,1,Silver diamine fluoride,0,Norethisterone enantate,0,
1361,Terbinzfine,Terbinafine,Terbinafine,1,Dopamine,0,Darunavir,0,
1362,Terbinzfine,Terbinafine,Terbinafine,1,Dopamine,0,Darunavir,0,
1363,Tefbinafine,Terbinafine,Terbinafine,1,Dopamine,0,Epinephrine,0,
1364,TerCinafine,Terbinafine,Terbinafine,1,Darunavir,0,Pyridoxine,0,
1365,TerCinadine,Terbinafine,Terbinafine,1,Pentamidine,0,Loratadine,0,
1366,TesPtosterone,Testosterone,Testosterone,1,Cycloserine,0,Mercaptopurine,0,
1367,TesPtosteronde,Testosterone,Testosterone,1,Cycloserine,0,Risperidone,0,
1368,Tetanus vaccinTetanus vaccine,Tetanus vaccine,Japanese encephalitis vaccine,0,Tick-borne encephalitis vaccine,0,Meningococcal meningitis vaccine,0,
1369,Tetanus vaccinTetanus vacine,Tetanus vaccine,Japanese encephalitis vaccine,0,Tick-borne encephalitis vaccine,0,Meningococcal meningitis vaccine,0,
1370,Terracaine,Tetracaine,Tetracaine,1,Lidocaine,0,Tioguanine,0,
1371,etracaine,Tetracaine,Tetracaine,1,Atropine,0,Lidocaine,0,
1372,Tetracyycline,Tetracycline,Tetracycline,1,Doxycycline,0,Tetracaine,0,
1373,Tetrcacyycline,Tetracycline,Tetracycline,1,Doxycycline,0,Tetracaine,0,
1374,Tetraycline,Tetracycline,Tetracaine,0,Tetracycline,1,Sertraline,0,
1375,Tetrayclne,Tetracycline,Tetracaine,0,Tiotropium,0,Tetracycline,1,
1376,ThiaminThiamine,Thiamine,Pyrimethamine,0,Amodiaquine,0,Thalidomide,0,
1377,Thiamsine,Thiamine,Thiamine,1,Dapsone,0,Quinine,0,
1378,Tick-borne enclephalitis vaccine,Tick-borne encephalitis vaccine,Tick-borne encephalitis vaccine,1,Japanese encephalitis vaccine,0,Poliomyelitis vaccine,0,
1379,Tick-borne enclephaliFtis vaccine,Tick-borne encephalitis vaccine,Tick-borne encephalitis vaccine,1,Japanese encephalitis vaccine,0,Poliomyelitis vaccine,0,
1380,Tick-borne encephalitis Taccine,Tick-borne encephalitis vaccine,Tick-borne encephalitis vaccine,1,Japanese encephalitis vaccine,0,Poliomyelitis vaccine,0,
1381,Timool,Timolol,Ethanol,0,Iodine,0,Iohexol,0,
1382,Timol,Timolol,Ethanol,0,Iodine,0,Iohexol,0,
1383,Tiogulanine,Tioguanine,Tioguanine,1,Calamine,0,Diloxanide,0,
1384,Titogulanine,Tioguanine,Penicillamine,0,Deferoxamine,0,Hydralazine,0,
1385,TioMuanine,Tioguanine,Tioguanine,1,Dopamine,0,Ketamine,0,
1386,TiotrXopium,Tiotropium,Tiotropium,1,Diazepam,0,Atropine,0,
1387,Tiotropim,Tiotropium,Tiotropium,1,Bupropion,0,Tetracaine,0,
1388,TiotropiTiotropim,Tiotropium,Dabigatran,0,Metronidazole,0,Docusate sodium,0,
1389,TranexamGic acid,Tranexamic acid,Tranexamic acid,1,Zoledronic acid,0,Salicylic acid,0,
1390,TranexamGic Yacid,Tranexamic acid,Tranexamic acid,1,Zoledronic acid,0,Salicylic acid,0,
1391,TCranexamic acid,Tranexamic acid,Tranexamic acid,1,Salicylic acid,0,Zoledronic acid,0,
1392,TCryanexamic acid,Tranexamic acid,Tranexamic acid,1,Salicylic acid,0,Zoledronic acid,0,
1393,Tranfxamic acid,Tranexamic acid,Tranexamic acid,1,Zoledronic acid,0,Folic acid,0,
1394,Tranfxaqic acid,Tranexamic acid,Tranexamic acid,1,Folic acid,0,Acetic acid,0,
1395,eTrastuzumab,Trastuzumab,Trastuzumab,1,Rituximab,0,Hydralazine,0,
1396,eTrastuzumaTb,Trastuzumab,Trastuzumab,1,Ethosuximide,0,Rituximab,0,
1397,Trasuzumab,Trastuzumab,Trastuzumab,1,Rituximab,0,Dasatinib,0,
1398,rasuzumab,Trastuzumab,Rituximab,0,Trastuzumab,1,Dasatinib,0,
1399,Tcrastuzumab,Trastuzumab,Trastuzumab,1,Rituximab,0,Bevacizumab,0,
1400,TcrastuzumaXb,Trastuzumab,Trastuzumab,1,Rituximab,0,Testosterone,0,
1401,Trilabendazole,Triclabendazole,Triclabendazole,1,Albendazole,0,Mebendazole,0,
1402,Triclabendzole,Triclabendazole,Triclabendazole,1,Itraconazole,0,Rifapentine,0,
1403,TriclabendaPole,Triclabendazole,Triclabendazole,1,Albendazole,0,Hydrochlorothiazide,0,
1404,Tdimethoprim,Trimethoprim,Trimethoprim,1,Dimercaprol,0,Daunorubicin,0,
1405,Tdimetzoprim,Trimethoprim,Trimethoprim,1,Enoxaparin,0,Tamoxifen,0,
1406,Trimehoprim,Trimethoprim,Trimethoprim,1,Atracurium,0,Epinephrine,0,
1407,TriYmethoprim,Trimethoprim,Trimethoprim,1,Irinotecan,0,Ribavirin,0,
1408,Tropiamide,Tropicamide,Tropicamide,1,Dopamine,0,Diazoxide,0,
1409,Tropiamie,Tropicamide,Atropine,0,Thiamine,0,Dapsone,0,
1410,TropicaYmide,Tropicamide,Tropicamide,1,Furosemide,0,Loperamide,0,
1411,TIropicaYmide,Tropicamide,Tropicamide,1,Furosemide,0,Pyrazinamide,0,
1412,kuberculin,Tuberculin,Tuberculin,1,Biperiden,0,Cefazolin,0,
1413,TyphoEid vaccine,Typhoid vaccine,Typhoid vaccine,1,Rabies vaccine,0,Bupivacaine,0,
1414,TyphoEifd vaccine,Typhoid vaccine,Typhoid vaccine,1,Rabies vaccine,0,Diphtheria vaccine,0,
1415,Typhoid vahccine,Typhoid vaccine,Typhoid vaccine,1,Rabies vaccine,0,Bupivacaine,0,
1416,Typhoid vahcciune,Typhoid vaccine,Typhoid vaccine,1,Rabies vaccine,0,Bupivacaine,0,
1417,Usipristal,Ulipristal,Ulipristal,1,Misoprostol,0,Bisoprolol,0,
1418,UsOpristal,Ulipristal,Ulipristal,1,Misoprostol,0,Bisoprolol,0,
1419,UlipristaUlipristal,Ulipristal,Misoprostol,0,Latanoprost,0,Propylthiouracil,0,
1420,UlipristaUliprstal,Ulipristal,Ulipristal,1,Chloramphenicol,0,Propylthiouracil,0,
1421,Ulipriital,Ulipristal,Ulipristal,1,Haloperidol,0,Allopurinol,0,
1422,Ujea,Urea,Urea,1,Senna,0,Iohexol,0,
1423,UreTUrea,Urea,Halothane,0,Ephedrine,0,Codeine,0,
1424,UreTUUea,Urea,Urea,1,Iodine,0,Fluoride,0,
1425,rea,Urea,Urea,1,Iohexol,0,Senna,0,
1426,rerea,Urea,Urea,1,Senna,0,Realgar,0,
1427,Ualganciclovir,Valganciclovir,Valganciclovir,1,Aciclovir,0,Entecavir,0,
1428,Valproic aciValproic acid,Valproic acid,Ferrous salt/folic acid,0,P-aminosalicylic acid,0,Salicylic acid,0,
1429,ValproicaciValproic acid,Valproic acid,Ferrous salt/folic acid,0,P-aminosalicylic acid,0,Salicylic acid,0,
1430,Valproic aciRValproic acid,Valproic acid,Ferrous salt/folic acid,0,Salicylic acid,0,P-aminosalicylic acid,0,
1431,Vancmycin,Vancomycin,Vancomycin,1,Natamycin,0,Vincristine,0,
1432,VancomycEin,Vancomycin,Vancomycin,1,Fosfomycin,0,Gentamicin,0,
1433,Vaaenicline,Varenicline,Varenicline,1,Vinblastine,0,Vincristine,0,
1434,Vareniline,Varenicline,Varenicline,1,Primaquine,0,Fluphenazine,0,
1435,Varenline,Varenicline,Varenicline,1,Dopamine,0,Tioguanine,0,
1436,Varicela vaccine,Varicella vaccine,Varicella vaccine,1,Rubella vaccine,0,Pertussis vaccine,0,
1437,Vaicela vaccine,Varicella vaccine,Rubella vaccine,0,Varicella vaccine,1,Cholera vaccine,0,
1438,Vecuxonium,Vecuronium,Vecuronium,1,Verapamil,0,Fosfomycin,0,
1439,Vecurojnium,Vecuronium,Vecuronium,1,Fluorescein,0,Vancomycin,0,
1440,VecurojInium,Vecuronium,Vecuronium,1,Lamotrigine,0,Daunorubicin,0,
1441,Vinbjastine,Vinblastine,Vinblastine,1,Vincristine,0,Vinorelbine,0,
1442,ViVblastine,Vinblastine,Vinblastine,1,Mifepristone,0,Vincristine,0,
1443,NiVblastine,Vinblastine,Mifepristone,0,Vinblastine,1,Mefloquine,0,
1444,Vincristne,Vincristine,Vincristine,1,Vinblastine,0,Tetracaine,0,
1445,Vincriste,Vincristine,Vincristine,1,Filgrastim,0,Fluoride,0,
1446,VinorelbiZne,Vinorelbine,Vinorelbine,1,Fludarabine,0,Vincristine,0,
1447,VinorelbilZne,Vinorelbine,Vinorelbine,1,Vincristine,0,Fludarabine,0,
1448,Viorelbine,Vinorelbine,Vinorelbine,1,Verapamil,0,Meropenem,0,
1449,iorelbine,Vinorelbine,Atropine,0,Hydralazine,0,Meropenem,0,
1450,Vnorelbine,Vinorelbine,Vinorelbine,1,Meropenem,0,Verapamil,0,
1451,Voriaonazole,Voriconazole,Voriconazole,1,Fomepizole,0,Fluconazole,0,
1452,Voriaonazele,Voriconazole,Voriconazole,1,Fomepizole,0,Fluconazole,0,
1453,Woriconazole,Voriconazole,Itraconazole,0,Voriconazole,1,Fluconazole,0,
1454,Warfarn,Warfarin,Warfarin,1,Urea,0,Ribavirin,0,
1455,WarfaDrin,Warfarin,Warfarin,1,Permethrin,0,Ephedrine,0,
1456,WarnfaDrin,Warfarin,Permethrin,0,Warfarin,1,Irinotecan,0,
1457,Water for injeciion,Water for injection,Water for injection,1,Paromomycin,0,Doxorubicin,0,
1458,WaterYfor injeciion,Water for injection,Water for injection,1,Erythromycin,0,Nitrofurantoin,0,
1459,Water for injecton,Water for injection,Water for injection,1,Ivermectin,0,Lithium carbonate,0,
1460,Water or injecton,Water for injection,Water for injection,1,Doxorubicin,0,Paromomycin,0,
1461,Water fr injection,Water for injection,Water for injection,1,Clarithromycin,0,IUD with progestogen,0,
1462,Water fr inection,Water for injection,Water for injection,1,Azithromycin,0,Ivermectin,0,
1463,Wholeblood,Whole blood,Whole blood,1,Alteplase,0,Oxaliplatin,0,
1464,Wholeblod,Whole blood,Whole blood,1,Alteplase,0,Oxaliplatin,0,
1465,Whol blood,Whole blood,Whole blood,1,Melphalan,0,Alteplase,0,
1466,Whl blood,Whole blood,Whole blood,1,Iodine,0,Iohexol,0,
1467,Xylometazlline,Xylometazoline,Xylometazoline,1,Betamethasone,0,Sulfadiazine,0,
1468,Xyllometazoline,Xylometazoline,Xylometazoline,1,Fexinidazole,0,Bedaquiline,0,
1469,XylometaMzoline,Xylometazoline,Xylometazoline,1,Pyrimethamine,0,Fexinidazole,0,
1470,Yellow fevaer vaccine,Yellow fever vaccine,Yellow fever vaccine,1,Rotavirus vaccine,0,Pertussis vaccine,0,
1471,Yellow yfevaer vaccine,Yellow fever vaccine,Yellow fever vaccine,1,Poliomyelitis vaccine,0,Rotavirus vaccine,0,
1472,Yellw fever vaccine,Yellow fever vaccine,Yellow fever vaccine,1,Rotavirus vaccine,0,Cholera vaccine,0,
1473,Zidevudine,Zidovudine,Zidovudine,1,Lamivudine,0,Loratadine,0,
1474,Ziovudine,Zidovudine,Halothane,0,Zidovudine,1,Cefixime,0,
1475,Zminc sulfate,Zinc sulfate,Zinc sulfate,1,Barium sulfate,0,Selenium sulfide,0,
1476,Zinfc sulfate,Zinc sulfate,Zinc sulfate,1,Barium sulfate,0,Magnesium sulfate,0,
1477,Zledronic acid,Zoledronic acid,Zoledronic acid,1,Ascorbic acid,0,Acetic acid,0,
,,,,1274,,60,,26,1360
,,,,0.861975643,,0.040595399,,0.01759134,0.920785376
