Column1,Typo,Target,Match 1,Match 12,Match 2,Match 22,Match 3,Column4,Column5
1291,Sodium nitroprcsside,Sodium nitroprusside,Sodium nitroprusside,1,"Sodium lactate, compound solution",0,Sodium nitrite,0,
1292,Sodiumanitroprcsside,Sodium nitroprusside,Sodium nitroprusside,1,Sodium nitrite,0,Mannitol,0,
1293,Sodium Vstibogluconate,Sodium stibogluconate,Sodium stibogluconate,1,Sodium nitrite,0,"Sodium lactate, compound solution",0,
1294,Sodium stiboglucongate,Sodium stibogluconate,Sodium stibogluconate,1,Heparin sodium,0,Suramin sodium,0,
1295,Sodium stiboAglucongate,Sodium stibogluconate,Sodium stibogluconate,1,Heparin sodium,0,Sodium nitrite,0,
1296,Sodium tiosulfate,Sodium thiosulfate,Sodium thiosulfate,1,Glucose with sodium chloride,0,"Sodium lactate, compound solution",0,
1297,Sodium tioulfate,Sodium thiosulfate,Sodium thiosulfate,1,Glucose with sodium chloride,0,Sodium hydrogen carbonate,0,
1298,Sodium thiosulate,Sodium thiosulfate,Sodium thiosulfate,1,Glucose with sodium chloride,0,"Sodium lactate, compound solution",0,
1299,Sodium thiosulte,Sodium thiosulfate,Sodium thiosulfate,1,Glucose with sodium chloride,0,Sodium hydrogen carbonate,0,
1300,Sofosbvir,Sofosbuvir,Sofosbuvir,1,Daclatasvir/sofosbuvir,0,Sofosbuvir/velpatasvir,0,
1301,Soosbuvir/velpatasvir,Sofosbuvir/velpatasvir,Sofosbuvir/velpatasvir,1,Sofosbuvir,0,Daclatasvir,0,
1302,Spectinomyccin,Spectinomycin,Spectinomycin,1,Dactinomycin,0,Streptomycin,0,
1303,Spectinowycin,Spectinomycin,Spectinomycin,1,Dactinomycin,0,Retinol,0,
1304,SIpironolactone,Spironolactone,Spironolactone,1,Lactulose,0,Prednisolone,0,
1305,Strepokinase,Streptokinase,Streptokinase,1,Streptomycin,0,Atropine,0,
1306,Strpokinase,Streptokinase,Streptokinase,1,Atropine,0,Streptomycin,0,
1307,Streptxmycin,Streptomycin,Streptomycin,1,Streptokinase,0,Spectinomycin,0,
1308,Streptoycin,Streptomycin,Streptomycin,1,Streptokinase,0,Spectinomycin,0,
1309,Strepoycin,Streptomycin,Streptomycin,1,Streptokinase,0,Azithromycin,0,
1310,Succioer,Succimer,Succimer,1,Colecalciferol,0,Ergocalciferol,0,
1311,buccimer,Succimer,Succimer,1,Ergocalciferol,0,Chlorambucil,0,
1312,Sulfdiazine,Sulfadiazine,Sulfadiazine,1,Silver sulfadiazine,0,Sulfasalazine,0,
1313,Slfdiazine,Sulfadiazine,Sulfadiazine,1,Silver sulfadiazine,0,Sulfasalazine,0,
1314,Sulfadizine,Sulfadiazine,Sulfadiazine,1,Silver sulfadiazine,0,Sulfasalazine,0,
1315,SulfaFdoxine/pyrimethamine,Sulfadoxine/pyrimethamine,Sulfadoxine/pyrimethamine,1,Pyrimethamine,0,Thiamine,0,
1316,SulfadoTine/pyrimethamine,Sulfadoxine/pyrimethamine,Sulfadoxine/pyrimethamine,1,Pyrimethamine,0,Thiamine,0,
1317,SusfadoTine/pyrimethamine,Sulfadoxine/pyrimethamine,Sulfadoxine/pyrimethamine,1,Pyrimethamine,0,Ketamine,0,
1318,SulfadoxineCpyrimethamine,Sulfadoxine/pyrimethamine,Sulfadoxine/pyrimethamine,1,Pyrimethamine,0,Thiamine,0,
1319,SuPfadoxineCpyrimethamine,Sulfadoxine/pyrimethamine,Sulfadoxine/pyrimethamine,1,Pyrimethamine,0,Thiamine,0,
1320,Sulfamethoxazol/trimethoprim,Sulfamethoxazole/trimethoprim,Sulfamethoxazole/trimethoprim,1,Trimethoprim,0,Isoniazid/pyridoxine/sulfamethoxazole/trimethoprim,0,
1321,Sulfamethoxaol/trimethoprim,Sulfamethoxazole/trimethoprim,Sulfamethoxazole/trimethoprim,1,Trimethoprim,0,Isoniazid/pyridoxine/sulfamethoxazole/trimethoprim,0,
1322,Sulfamethoxazole/trimethoUprim,Sulfamethoxazole/trimethoprim,Sulfamethoxazole/trimethoprim,1,Isoniazid/pyridoxine/sulfamethoxazole/trimethoprim,0,Trimethoprim,0,
1323,Sulfamethoxazole/trimethoUprwim,Sulfamethoxazole/trimethoprim,Sulfamethoxazole/trimethoprim,1,Isoniazid/pyridoxine/sulfamethoxazole/trimethoprim,0,Trimethoprim,0,
1324,Sulfamethoxazole/trimethopQrim,Sulfamethoxazole/trimethoprim,Sulfamethoxazole/trimethoprim,1,Isoniazid/pyridoxine/sulfamethoxazole/trimethoprim,0,Trimethoprim,0,
1325,Sulfamethoxazole/trimethopQWrim,Sulfamethoxazole/trimethoprim,Sulfamethoxazole/trimethoprim,1,Isoniazid/pyridoxine/sulfamethoxazole/trimethoprim,0,Trimethoprim,0,
1326,SulfasalCazine,Sulfasalazine,Sulfasalazine,1,Sulfadiazine,0,Calamine,0,
1327,Sulfaalazine,Sulfasalazine,Sulfasalazine,1,Sulfadiazine,0,Silver sulfadiazine,0,
1328,SulSfasalazine,Sulfasalazine,Sulfasalazine,1,Sulfadiazine,0,Calamine,0,
1329,SullSfasalazine,Sulfasalazine,Sulfasalazine,1,Sulfadiazine,0,Calamine,0,
1330,Sumatiptan,Sumatriptan,Sumatriptan,1,Surfactant,0,Simvastatin,0,
1331,umatiptan,Sumatriptan,Sumatriptan,1,Imatinib,0,Amitriptyline,0,
1332,Suramin eodium,Suramin sodium,Suramin sodium,1,Urea,0,Suxamethonium,0,
1333,SuramTn eodium,Suramin sodium,Suramin sodium,1,Urea,0,Suxamethonium,0,
1334,Suramin sxdium,Suramin sodium,Suramin sodium,1,Urea,0,Heparin sodium,0,
1335,Suramin sxdium,Suramin sodium,Suramin sodium,1,Urea,0,Heparin sodium,0,
1336,Surmin sodium,Suramin sodium,Suramin sodium,1,Sodium hydrogen carbonate,0,"Sodium lactate, compound solution",0,
1337,Surminsodium,Suramin sodium,Suramin sodium,1,Heparin sodium,0,Iodine,0,
1338,Srrfactant,Surfactant,Surfactant,1,Losartan,0,Rifabutin,0,
1339,SrrVactant,Surfactant,Surfactant,1,Simvastatin,0,Losartan,0,
1340,SurfaUctant,Surfactant,Surfactant,1,Urea,0,Rifabutin,0,
1341,Swurfactant,Surfactant,Surfactant,1,Urea,0,Sumatriptan,0,
1342,SwurfactanCt,Surfactant,Surfactant,1,Urea,0,Zinc sulfate,0,
1343,Suxamehonium,Suxamethonium,Suxamethonium,1,Suramin sodium,0,Dexamethasone,0,
1344,Suxaehonium,Suxamethonium,Suxamethonium,1,Vecuronium,0,Suramin sodium,0,
1345,Suamethonium,Suxamethonium,Suxamethonium,1,Suramin sodium,0,Sulfamethoxazole/trimethoprim,0,
1346,SuxametVonium,Suxamethonium,Suxamethonium,1,Suramin sodium,0,Dexamethasone,0,
1347,Takrolimus,Tacrolimus,Tacrolimus,1,Everolimus,0,Tiotropium,0,
1348,TakrolWmus,Tacrolimus,Tacrolimus,1,Everolimus,0,Latanoprost,0,
1349,Tracrolimus,Tacrolimus,Tacrolimus,1,Everolimus,0,Atracurium,0,
1350,TracrolimuSs,Tacrolimus,Tacrolimus,1,Everolimus,0,Atracurium,0,
1351,TamoxPifen,Tamoxifen,Tamoxifen,1,Amlodipine,0,Amoxicillin,0,
1352,Tamxifen,Tamoxifen,Tamoxifen,1,Bicalutamide,0,Thiamine,0,
1353,Tamxifen,Tamoxifen,Tamoxifen,1,Bicalutamide,0,Thiamine,0,
1354,Telmisartan/aKlodipine,Telmisartan/amlodipine,Telmisartan/amlodipine,1,Amlodipine,0,Losartan,0,
1355,Telmisartan/aKlodipine,Telmisartan/amlodipine,Telmisartan/amlodipine,1,Amlodipine,0,Losartan,0,
1356,Telmisartan/hyrochlorothiazide,Telmisartan/hydrochlorothiazide,Telmisartan/hydrochlorothiazide,1,Hydrochlorothiazide,0,Lisinopril/hydrochlorothiazide,0,
1357,enofovir disoproxil fumarate,Tenofovir disoproxil fumarate,Tenofovir disoproxil fumarate,1,Bisoprolol,0,Misoprostol,0,
1358,Tenofovir disoproxil dfumarate,Tenofovir disoproxil fumarate,Tenofovir disoproxil fumarate,1,Bisoprolol,0,Misoprostol,0,
1359,Tenofovir disoproxilH fumarate,Tenofovir disoproxil fumarate,Tenofovir disoproxil fumarate,1,Bisoprolol,0,Misoprostol,0,
1360,Tenofovir disoprRoxilH fumarate,Tenofovir disoproxil fumarate,Tenofovir disoproxil fumarate,1,Bisoprolol,0,Misoprostol,0,
1361,Terbinzfine,Terbinafine,Terbinafine,1,Quinine,0,Tioguanine,0,
1362,Terbinzfine,Terbinafine,Terbinafine,1,Quinine,0,Tioguanine,0,
1363,Tefbinafine,Terbinafine,Terbinafine,1,Quinine,0,Thiamine,0,
1364,TerCinafine,Terbinafine,Terbinafine,1,Tetracaine,0,Efavirenz/emtricitabine/tenofovir,0,
1365,TerCinadine,Terbinafine,Terbinafine,1,Tetracaine,0,Emtricitabine/tenofovir,0,
1366,TesPtosterone,Testosterone,Testosterone,1,Atropine,0,Medroxyprogesterone acetate,0,
1367,TesPtosteronde,Testosterone,Testosterone,1,Ethinylestradiol/norethisterone,0,Atropine,0,
1368,Tetanus vaccinTetanus vaccine,Tetanus vaccine,Tetanus vaccine,1,Rotavirus vaccine,0,Typhoid vaccine,0,
1369,Tetanus vaccinTetanus vacine,Tetanus vaccine,Tetanus vaccine,1,Measles vaccine,0,Pertussis vaccine,0,
1370,Terracaine,Tetracaine,Tetracaine,1,Tetracycline,0,Sertraline,0,
1371,etracaine,Tetracaine,Tetracaine,1,Tetracycline,0,Sertraline,0,
1372,Tetracyycline,Tetracycline,Tetracycline,1,Tetracaine,0,Sertraline,0,
1373,Tetrcacyycline,Tetracycline,Tetracycline,1,Tetracaine,0,Cyclizine,0,
1374,Tetraycline,Tetracycline,Tetracycline,1,Tetracaine,0,Sertraline,0,
1375,Tetrayclne,Tetracycline,Tetracycline,1,Tetracaine,0,Sertraline,0,
1376,ThiaminThiamine,Thiamine,Thiamine,1,Ketamine,0,Pyrimethamine,0,
1377,Thiamsine,Thiamine,Thiamine,1,Sulfadoxine/pyrimethamine,0,Ketamine,0,
1378,Tick-borne enclephalitis vaccine,Tick-borne encephalitis vaccine,Tick-borne encephalitis vaccine,1,Rubella vaccine,0,Typhoid vaccine,0,
1379,Tick-borne enclephaliFtis vaccine,Tick-borne encephalitis vaccine,Tick-borne encephalitis vaccine,1,BCG vaccine,0,Varicella vaccine,0,
1380,Tick-borne encephalitis Taccine,Tick-borne encephalitis vaccine,Tick-borne encephalitis vaccine,1,Japanese encephalitis vaccine,0,Hepatitis A vaccine,0,
1381,Timool,Timolol,Timolol,1,Salbutamol,0,Paracetamol,0,
1382,Timol,Timolol,Timolol,1,Salbutamol,0,Paracetamol,0,
1383,Tiogulanine,Tioguanine,Tioguanine,1,Quinine,0,Thiamine,0,
1384,Titogulanine,Tioguanine,Tioguanine,1,Quinine,0,Nitrofurantoin,0,
1385,TioMuanine,Tioguanine,Tioguanine,1,Thiamine,0,Erythropoiesis-stimulating agents,0,
1386,TiotrXopium,Tiotropium,Tiotropium,1,Ipratropium bromide,0,Trimethoprim,0,
1387,Tiotropim,Tiotropium,Tiotropium,1,Trimethoprim,0,Tropicamide,0,
1388,TiotropiTiotropim,Tiotropium,Tiotropium,1,Atropine,0,Trimethoprim,0,
1389,TranexamGic acid,Tranexamic acid,Tranexamic acid,1,Amoxicillin/clavulanic acid,0,Folic acid,0,
1390,TranexamGic Yacid,Tranexamic acid,Tranexamic acid,1,Acetic acid,0,Folic acid,0,
1391,TCranexamic acid,Tranexamic acid,Tranexamic acid,1,Amoxicillin/clavulanic acid,0,Folic acid,0,
1392,TCryanexamic acid,Tranexamic acid,Tranexamic acid,1,Folic acid,0,Acetic acid,0,
1393,Tranfxamic acid,Tranexamic acid,Tranexamic acid,1,All-trans retinoic acid,0,Amoxicillin/clavulanic acid,0,
1394,Tranfxaqic acid,Tranexamic acid,Tranexamic acid,1,Ferrous salt/folic acid,0,All-trans retinoic acid,0,
1395,eTrastuzumab,Trastuzumab,Trastuzumab,1,Bevacizumab,0,Rituximab,0,
1396,eTrastuzumaTb,Trastuzumab,Trastuzumab,1,Bevacizumab,0,Rituximab,0,
1397,Trasuzumab,Trastuzumab,Trastuzumab,1,Atracurium,0,Bevacizumab,0,
1398,rasuzumab,Trastuzumab,Trastuzumab,1,Bevacizumab,0,Rituximab,0,
1399,Tcrastuzumab,Trastuzumab,Trastuzumab,1,Rituximab,0,Atracurium,0,
1400,TcrastuzumaXb,Trastuzumab,Trastuzumab,1,Rituximab,0,Atracurium,0,
1401,Trilabendazole,Triclabendazole,Triclabendazole,1,Albendazole,0,Mebendazole,0,
1402,Triclabendzole,Triclabendazole,Triclabendazole,1,Albendazole,0,Mebendazole,0,
1403,TriclabendaPole,Triclabendazole,Triclabendazole,1,Dapsone,0,Albendazole,0,
1404,Tdimethoprim,Trimethoprim,Trimethoprim,1,Sulfamethoxazole/trimethoprim,0,Isoniazid/pyridoxine/sulfamethoxazole/trimethoprim,0,
1405,Tdimetzoprim,Trimethoprim,Trimethoprim,1,Isoniazid/pyridoxine/sulfamethoxazole/trimethoprim,0,Sulfamethoxazole/trimethoprim,0,
1406,Trimehoprim,Trimethoprim,Trimethoprim,1,Sulfamethoxazole/trimethoprim,0,Isoniazid/pyridoxine/sulfamethoxazole/trimethoprim,0,
1407,TriYmethoprim,Trimethoprim,Trimethoprim,1,Sulfamethoxazole/trimethoprim,0,Isoniazid/pyridoxine/sulfamethoxazole/trimethoprim,0,
1408,Tropiamide,Tropicamide,Tropicamide,1,Loperamide,0,Metoclopramide,0,
1409,Tropiamie,Tropicamide,Tropicamide,1,Atropine,0,Dopamine,0,
1410,TropicaYmide,Tropicamide,Tropicamide,1,Loperamide,0,Metoclopramide,0,
1411,TIropicaYmide,Tropicamide,Tropicamide,1,Ethionamide,0,Nicotinamide,0,
1412,kuberculin,Tuberculin,Tuberculin,1,Bedaquiline,0,Tetracycline,0,
1413,TyphoEid vaccine,Typhoid vaccine,Typhoid vaccine,1,Meningococcal meningitis vaccine,0,Japanese encephalitis vaccine,0,
1414,TyphoEifd vaccine,Typhoid vaccine,Typhoid vaccine,1,Meningococcal meningitis vaccine,0,BCG vaccine,0,
1415,Typhoid vahccine,Typhoid vaccine,Typhoid vaccine,1,Cholera vaccine,0,Diphtheria vaccine,0,
1416,Typhoid vahcciune,Typhoid vaccine,Typhoid vaccine,1,BCG vaccine,0,Diphtheria vaccine,0,
1417,Usipristal,Ulipristal,Ulipristal,1,Misoprostol,0,Mifepristone,0,
1418,UsOpristal,Ulipristal,Ulipristal,1,Misoprostol,0,Prostaglandin E1,0,
1419,UlipristaUlipristal,Ulipristal,Ulipristal,1,Primaquine,0,Aprepitant,0,
1420,UlipristaUliprstal,Ulipristal,Ulipristal,1,Paclitaxel,0,Primaquine,0,
1421,Ulipriital,Ulipristal,Ulipristal,1,Calcipotriol,0,Ombitasvir/paritaprevir/ritonavir,0,
1422,Ujea,Urea,Urea,1,Nivolumab,0,Oxamniquine,0,
1423,UreTUrea,Urea,Urea,1,Fluorouracil,0,Levonorgestrel-releasing implant,0,
1424,UreTUUea,Urea,Urea,1,Trastuzumab,0,Entecavir,0,
1425,rea,Urea,Realgar,0,Pancreatic enzymes,0,Urea,1,
1426,rerea,Urea,Etonogestrel-releasing implant,0,Levonorgestrel-releasing implant,0,Urea,1,
1427,Ualganciclovir,Valganciclovir,Valganciclovir,1,Aciclovir,0,Raltegravir,0,
1428,Valproic aciValproic acid,Valproic acid,Valproic acid,1,Folic acid,0,Salicylic acid,0,
1429,ValproicaciValproic acid,Valproic acid,Valproic acid,1,Zoledronic acid,0,Ascorbic acid,0,
1430,Valproic aciRValproic acid,Valproic acid,Valproic acid,1,Zoledronic acid,0,Ascorbic acid,0,
1431,Vancmycin,Vancomycin,Vancomycin,1,Dactinomycin,0,Natamycin,0,
1432,VancomycEin,Vancomycin,Vancomycin,1,Dactinomycin,0,Paromomycin,0,
1433,Vaaenicline,Varenicline,Varenicline,1,Penicillamine,0,Valganciclovir,0,
1434,Vareniline,Varenicline,Varenicline,1,Vinorelbine,0,Iodine,0,
1435,Varenline,Varenicline,Varenicline,1,Vinorelbine,0,Varicella vaccine,0,
1436,Varicela vaccine,Varicella vaccine,Varicella vaccine,1,Meningococcal meningitis vaccine,0,Japanese encephalitis vaccine,0,
1437,Vaicela vaccine,Varicella vaccine,Varicella vaccine,1,Human papilloma virus (HPV) vaccine,0,Haemophilus influenzae type b vaccine,0,
1438,Vecuxonium,Vecuronium,Vecuronium,1,Suxamethonium,0,Everolimus,0,
1439,Vecurojnium,Vecuronium,Vecuronium,1,Atracurium,0,Everolimus,0,
1440,VecurojInium,Vecuronium,Vecuronium,1,Erlotinib,0,Atracurium,0,
1441,Vinbjastine,Vinblastine,Vinblastine,1,Vincristine,0,Vinorelbine,0,
1442,ViVblastine,Vinblastine,Vinblastine,1,Vincristine,0,Simvastatin,0,
1443,NiVblastine,Vinblastine,Vinblastine,1,Simvastatin,0,Vincristine,0,
1444,Vincristne,Vincristine,Vincristine,1,Vinorelbine,0,Vinblastine,0,
1445,Vincriste,Vincristine,Vincristine,1,Vinorelbine,0,Vinblastine,0,
1446,VinorelbiZne,Vinorelbine,Vinorelbine,1,Vinblastine,0,Varenicline,0,
1447,VinorelbilZne,Vinorelbine,Vinorelbine,1,Varenicline,0,Vinblastine,0,
1448,Viorelbine,Vinorelbine,Vinorelbine,1,Varenicline,0,Iodine,0,
1449,iorelbine,Vinorelbine,Vinorelbine,1,Iodine,0,Codeine,0,
1450,Vnorelbine,Vinorelbine,Vinorelbine,1,Varenicline,0,Codeine,0,
1451,Voriaonazole,Voriconazole,Voriconazole,1,Itraconazole,0,Miconazole,0,
1452,Voriaonazele,Voriconazole,Voriconazole,1,Itraconazole,0,Miconazole,0,
1453,Woriconazole,Voriconazole,Voriconazole,1,Miconazole,0,Itraconazole,0,
1454,Warfarn,Warfarin,Warfarin,1,Abiraterone,0,Telmisartan/amlodipine,0,
1455,WarfaDrin,Warfarin,Warfarin,1,Rifabutin,0,Ribavirin,0,
1456,WarnfaDrin,Warfarin,Warfarin,1,Artesunate/pyronaridine tetraphosphate,0,Progesterone vaginal ring,0,
1457,Water for injeciion,Water for injection,Water for injection,1,Metformin,0,Ergometrine,0,
1458,WaterYfor injeciion,Water for injection,Water for injection,1,Metformin,0,Ergometrine,0,
1459,Water for injecton,Water for injection,Water for injection,1,Metformin,0,Ergometrine,0,
1460,Water or injecton,Water for injection,Water for injection,1,Ergometrine,0,Morphine,0,
1461,Water fr injection,Water for injection,Water for injection,1,Insulin injection (soluble),0,Terbinafine,0,
1462,Water fr inection,Water for injection,Water for injection,1,Terbinafine,0,Warfarin,0,
1463,Wholeblood,Whole blood,Whole blood,1,Red blood cells,0,Lenalidomide,0,
1464,Wholeblod,Whole blood,Whole blood,1,Red blood cells,0,Alcohol based hand rub,0,
1465,Whol blood,Whole blood,Whole blood,1,Red blood cells,0,Alcohol based hand rub,0,
1466,Whl blood,Whole blood,Whole blood,1,Red blood cells,0,Alcohol based hand rub,0,
1467,Xylometazlline,Xylometazoline,Xylometazoline,1,Cefazolin,0,Pyrimethamine,0,
1468,Xyllometazoline,Xylometazoline,Xylometazoline,1,Cefazolin,0,Ethanol,0,
1469,XylometaMzoline,Xylometazoline,Xylometazoline,1,Cefazolin,0,Ethanol,0,
1470,Yellow fevaer vaccine,Yellow fever vaccine,Yellow fever vaccine,1,Haemophilus influenzae type b vaccine,0,Dengue vaccine,0,
1471,Yellow yfevaer vaccine,Yellow fever vaccine,Yellow fever vaccine,1,BCG vaccine,0,Human papilloma virus (HPV) vaccine,0,
1472,Yellw fever vaccine,Yellow fever vaccine,Yellow fever vaccine,1,Tick-borne encephalitis vaccine,0,Human papilloma virus (HPV) vaccine,0,
1473,Zidevudine,Zidovudine,Zidovudine,1,Lamivudine/zidovudine,0,Lamivudine,0,
1474,Ziovudine,Zidovudine,Zidovudine,1,Lamivudine/zidovudine,0,Iodine,0,
1475,Zminc sulfate,Zinc sulfate,Zinc sulfate,1,Protamine sulfate,0,Barium sulfate,0,
1476,Zinfc sulfate,Zinc sulfate,Zinc sulfate,1,Barium sulfate,0,Protamine sulfate,0,
1477,Zledronic acid,Zoledronic acid,Zoledronic acid,1,All-trans retinoic acid,0,P-aminosalicylic acid,0,
,,,,1464,,7,,2,1473
,,,,0.99052774,,0.00473613,,0.00135318,0.99661705
